caps,sale,at,ap,bkvlps,ceq,ch,ci,cogs,dp,cik,fyear
1081.0,16810.0,21351.0,2734.0,26.6461,6286.0,1005.0,1304.0,10286.0,561.0,79879.0,2021.0
169.665,53.578,160.887,2.534,6.6298,135.632,12.811,6.835,34.525,1.136,76267.0,2021.0
59.668,4078.092,2650.731,203.537,32.7261,767.557,122.849,228.739,3228.419,104.808,76605.0,2021.0
273.329,579.491,1576.608,127.973,15.3404,323.53,23.681,98.938,101.901,131.657,77159.0,2021.0
4001.0,79474.0,92377.0,9834.0,11.6001,16043.0,5596.0,8257.0,34470.0,2575.0,77476.0,2021.0
1133.15,4641.83,4724.898,512.056,32.3885,1654.921,202.197,137.396,4057.21,118.229,77543.0,2021.0
3161.941,1855.91,5336.666,127.891,30.1852,2910.247,33.829,522.311,448.761,647.672,77877.0,2021.0
90591.0,81288.0,181476.0,5578.0,13.7368,77201.0,1944.0,21435.0,29223.0,5191.0,78003.0,2021.0
3705.814,1878.144,14658.278,192.932,20.5026,5184.45,10.567,431.612,977.483,297.952,78128.0,2021.0
2530.898,3753.406,12164.436,1696.924,11.0304,2383.175,464.318,502.967,329.667,1069.287,78150.0,2021.0
5282.877,19511.96,35212.742,2129.074,18.8704,16420.709,2619.261,5148.674,9247.595,1336.358,313216.0,2021.0
3198.4,9154.7,12396.8,1220.8,77.1693,5288.8,1242.5,858.4,3529.8,300.8,78239.0,2021.0
2.485,3673.561,4958.871,310.993,0.6446,112.632,732.48,57.468,2388.704,162.859,78814.0,2021.0
45.687,8.458,85.318,0.079,14.7925,49.821,3.171,5.144,1.774,0.4,1532619.0,2021.0
1616.198,1681.144,2225.354,168.61,0.4681,20.162,170.0,54.049,846.551,148.5,914025.0,2021.0
10664.4,3729.4,10428.1,87.8,5.2887,6580.9,531.5,223.6,2070.1,855.1,701818.0,2021.0
98.44,6.099,8.985,0.249,0.1737,2.791,3.403,-3.236,1.524,0.385,1546296.0,2021.0
23.816,4.229,7.277,0.717,1.7459,5.992,1.03,-0.468,3.89,0.335,317158.0,2021.0
63.948,470.559,436.192,45.247,25.7632,301.223,114.314,4.788,385.318,10.335,80420.0,2021.0
3290.791,13926.882,13352.631,621.168,30.039,7489.515,1779.088,1946.42,10103.292,69.953,822416.0,2021.0
13.498,0.094,0.068,0.0,-22.5942,-97.081,0.058,-1.412,0.02,0.0,81157.0,2021.0
329.917,596.35,627.674,9.125,6.3075,423.078,59.829,1.633,256.614,42.315,708818.0,2021.0
111.068,203.875,72.852,11.37,2.5235,25.969,0.235,10.84,150.751,1.102,700841.0,2021.0
31.774,189.255,316.196,5.433,49.101,278.206,105.355,37.045,109.365,20.898,82020.0,2021.0
4651.8,3810.3,10281.6,643.8,93.3713,6311.9,672.8,184.9,2517.5,170.6,82811.0,2021.0
3.2,25844.0,8943.6,395.9,37.9646,2377.0,60.4,1373.0,20891.4,193.3,350698.0,2021.0
1.934,20.735,54.031,0.32,9.9256,48.943,6.078,3.321,10.285,0.435,84112.0,2021.0
5910.299,24568.255,8529.003,1571.261,1.7763,99.033,39.721,-529.861,19166.074,295.686,84129.0,2021.0
163.583,932.886,1598.566,64.66,59.7381,1118.895,232.296,82.465,538.563,43.284,84748.0,2021.0
105.629,2424.3,1980.87,44.568,2.1997,1082.048,105.301,345.173,1162.617,94.205,84839.0,2021.0
1246.608,1918.309,2354.702,10.312,13.4401,1860.763,831.407,543.548,1271.021,92.633,350894.0,2021.0
241.44,0.0,3.513,1.287,-0.01,-4.208,0.683,-5.54,0.0,0.013,315545.0,2021.0
12594.0,22929.0,41511.0,3205.0,10.6913,15004.0,1757.0,3242.0,17151.0,2120.0,87347.0,2021.0
627.0,1642.9,1940.8,162.3,35.663,1217.0,316.6,70.3,765.5,56.8,866729.0,2021.0
7.789,33.081,20.869,2.647,0.9068,11.541,0.77,-11.091,19.475,1.122,88000.0,2021.0
2123.4,5533.8,6229.3,959.9,1.6793,248.7,561.0,536.4,3705.3,186.4,1012100.0,2021.0
91.785,125.206,122.459,9.398,10.2032,93.655,5.584,0.222,89.439,5.174,88790.0,2021.0
491.956,740.858,1130.911,50.695,11.507,737.584,279.601,131.738,248.777,30.942,88941.0,2021.0
979.096,4143.143,15691.178,204.094,11.7062,1909.445,268.626,804.098,2660.221,179.308,89089.0,2021.0
14.242,40.558,50.093,0.663,14.524,35.366,9.546,1.503,33.202,1.368,89140.0,2021.0
3793.0,19944.6,20666.7,2403.0,9.3328,2437.2,165.7,1884.3,11138.8,572.6,89800.0,2021.0
11.118,99.591,110.668,9.811,8.2883,49.622,0.346,3.646,82.339,7.662,90168.0,2021.0
0.0,136.541,525.341,39.615,0.817,375.164,54.287,-56.884,130.25,28.999,314203.0,2021.0
472.7,4601.7,6759.7,277.6,78.2688,4181.9,780.0,863.3,2114.1,104.8,91440.0,2021.0
1.834,12.284,14.358,0.135,5.0125,10.441,4.088,3.508,7.221,0.264,91668.0,2021.0
119.69,5590.438,5073.235,721.312,18.8708,1837.445,170.978,314.122,4289.442,239.086,91767.0,2021.0
12031.567,81702.271,251006.496,37902.401,47.5615,58833.718,16878.466,5207.758,68138.114,4397.119,313838.0,2021.0
130112.0,168864.0,551622.0,30756.0,23.2923,166332.0,21169.0,20676.0,79807.0,22862.0,732717.0,2021.0
373.519,230.472,345.778,8.699,5.4187,258.558,199.706,25.998,48.193,3.642,718937.0,2021.0
80.788,656.232,962.223,74.756,42.0479,506.425,136.367,67.992,383.971,31.0,310354.0,2021.0
56.507,219.644,184.486,17.229,11.7506,83.535,9.105,36.686,140.01,6.292,93676.0,2021.0
220.82,2345.966,2065.612,323.362,47.9123,1074.193,159.186,121.571,1859.28,90.876,94049.0,2021.0
1890.0,17108.0,34631.0,1129.0,39.4093,14877.0,2944.0,2620.0,5470.0,990.0,310764.0,2021.0
102.952,1384.75,1054.147,153.197,-2.6916,-70.421,113.473,-22.774,1163.7,99.635,95552.0,2021.0
69.351,536.986,470.245,52.34,14.0743,226.99,8.935,35.428,341.681,9.291,95574.0,2021.0
413.017,407.2,819.454,33.265,17.5896,292.532,1.121,86.759,71.172,68.935,351817.0,2021.0
144.282,27.022,341.17,17.864,1.3653,50.007,4.31,-19.989,27.94,4.74,724742.0,2021.0
46.058,334.715,266.002,32.32,10.9757,111.59,2.021,20.245,266.402,10.341,95953.0,2021.0
7.474,97.312,24.354,1.425,6.7395,14.463,6.49,7.002,81.08,0.235,98338.0,2021.0
444.824,874.553,704.485,46.181,1.6616,51.867,65.315,-185.073,646.108,41.518,318833.0,2021.0
4.313,1.866,2.317,0.106,0.1861,0.345,0.298,-1.088,1.295,0.014,96699.0,2021.0
1596.7,2799.8,4285.2,375.5,5.3877,685.6,687.7,220.5,2313.9,151.9,1018963.0,2021.0
2496.0,5329.0,13493.0,481.0,41.9739,4853.0,367.0,197.0,2472.0,895.0,1051512.0,2021.0
54.1,1090.8,1061.7,121.5,23.4044,433.8,123.1,47.1,598.9,53.1,97134.0,2021.0
4462.0,18035.0,11622.0,2955.0,1.0351,85.0,859.0,242.0,15621.0,590.0,1024725.0,2021.0
5.544,0.0,0.0,0.005,-0.0009,-0.044,0.0,-0.026,0.0,0.0,1432139.0,2021.0
2630.0,18344.0,24676.0,653.0,14.4297,13333.0,4631.0,7972.0,5156.0,954.0,97476.0,2021.0
460.482,12317.38,6654.088,915.045,52.7732,2921.843,445.852,678.581,10327.146,230.581,730263.0,2021.0
1120.084,1490.205,2968.59,38.251,-11.3993,-982.2,335.585,187.006,762.378,114.434,701374.0,2021.0
786.9,4132.9,5170.7,430.0,30.4464,2294.9,257.1,315.8,2856.4,167.8,98362.0,2021.0
0.207,12.59,5.342,0.122,0.8861,4.567,1.698,0.143,9.238,0.01,730349.0,2021.0
709.88,570.776,1018.618,14.969,11.4712,769.042,105.84,60.11,353.965,17.57,98677.0,2021.0
0.0,3959.584,2936.14,503.116,10.9417,1151.132,405.612,418.146,2521.776,99.316,737758.0,2021.0
41.33,11.35,8.651,5.248,-0.8142,-10.948,0.524,-3.899,12.013,0.495,99106.0,2021.0
23.9,204.959,177.762,14.171,11.4459,86.176,1.396,11.598,136.953,9.567,99302.0,2021.0
0.0,1516.0,8235.9,206.4,12.3625,1029.8,167.3,196.9,895.8,265.7,99780.0,2021.0
4.233,32.462,38.306,3.702,6.551,25.634,5.836,0.093,22.373,2.419,732026.0,2021.0
154.731,0.09,27.49,1.542,0.3337,17.944,20.581,-26.781,27.52,0.904,93314.0,2021.0
0.0,218.581,275.413,31.011,9.5399,130.21,12.34,-11.007,158.881,11.243,100378.0,2021.0
1075.65,1592.287,4732.161,119.988,56.2515,2324.032,309.171,161.458,804.992,122.5,860731.0,2021.0
4486.0,47594.0,36309.0,2225.0,48.5562,17723.0,2507.0,3067.0,39907.0,1195.0,100493.0,2021.0
0.0,32.695,126.871,0.508,5.2173,27.678,15.627,-7.367,40.702,0.57,100716.0,2021.0
65.205,667.592,555.368,54.259,19.3845,358.419,78.253,39.447,548.805,25.293,100726.0,2021.0
4979.0,21804.0,63525.0,752.0,22.1667,14161.0,960.0,7202.0,10264.0,2208.0,100885.0,2021.0
9.67,0.0,0.385,0.101,0.0008,0.253,0.009,-1.366,0.0,0.0,1510518.0,2021.0
198.171,638.716,629.477,58.625,18.6465,187.397,64.14,48.216,384.362,66.218,798949.0,2021.0
0.0,13.93,12.242,0.411,2.1378,9.821,0.531,4.659,5.602,0.146,101295.0,2021.0
0.0,287597.0,212206.0,49126.0,76.2593,71760.0,21375.0,16162.0,217945.0,3103.0,731766.0,2021.0
1359.0,97287.0,69405.0,7523.0,16.3884,14253.0,10255.0,16725.0,81119.0,2953.0,1090727.0,2021.0
63.991,7.748,35.003,1.386,0.2479,32.342,21.364,-0.06,6.02,0.888,101538.0,2021.0
149.276,6.658,17.663,1.447,2.8732,13.435,4.422,-1.77,2.869,0.589,101594.0,2021.0
111.352,1380.264,1745.493,125.519,22.4251,938.425,25.74,103.208,873.552,52.051,310142.0,2021.0
0.0,2103.601,2586.345,277.35,54.6046,1340.543,81.648,125.793,1639.097,52.521,102037.0,2021.0
12.886,19.55,11.521,2.558,2.0052,4.638,0.439,-0.078,13.51,0.008,102109.0,2021.0
0.0,12642.117,13093.543,658.9,78.9932,6089.664,115.301,969.803,10731.419,533.213,352915.0,2021.0
0.841,49.069,115.636,0.761,29.3127,107.138,60.974,14.015,17.466,7.281,706698.0,2021.0
88.515,750.853,918.558,115.064,32.7912,417.333,0.518,8.993,701.126,24.582,102752.0,2021.0
0.991,40.525,128.743,1.314,8.3749,79.645,29.703,23.795,28.389,1.336,717720.0,2021.0
1116.921,583.277,898.976,44.456,8.6397,437.628,119.747,25.675,327.203,25.735,103145.0,2021.0
0.281,7.001,7.116,1.465,0.2916,1.714,0.245,-2.56,6.927,0.397,758743.0,2021.0
120.492,184.828,126.445,19.785,2.9466,47.446,1.359,-7.58,119.323,4.576,751365.0,2021.0
1347.83,3240.487,3543.257,254.049,12.0418,1743.753,774.108,265.126,2193.327,167.037,103730.0,2021.0
80.062,885.393,260.104,36.544,1.407,31.093,71.373,1.583,734.311,7.56,103872.0,2021.0
163.737,488.109,430.203,33.499,14.6168,200.382,85.961,72.407,223.111,7.019,105132.0,2021.0
10988.0,132509.0,81285.0,11136.0,27.0623,23419.0,559.0,4181.0,102981.0,1973.0,1618921.0,2021.0
389.456,3185.974,7425.525,126.985,896.776,4399.583,145.886,721.401,2114.521,129.285,104889.0,2021.0
1003.932,6280.192,3085.861,364.185,42.911,1664.948,118.268,499.96,4584.52,28.127,105016.0,2021.0
0.0,4224.417,1910.475,218.774,45.3469,1219.742,86.048,107.25,3108.71,93.8,105418.0,2021.0
63.579,0.101,4.455,0.025,0.8369,4.394,0.252,0.07,0.064,0.013,105744.0,2021.0
249.0,2831.6,3313.8,232.2,31.4744,2335.4,762.6,612.8,1531.6,122.3,105770.0,2021.0
68.718,267.641,277.667,19.234,20.7431,201.395,19.711,23.766,157.471,2.723,106532.0,2021.0
3025.0,21985.0,20285.0,5413.0,82.1356,4846.0,3044.0,2260.0,17129.0,494.0,106640.0,2021.0
459.297,2082.928,3361.695,77.438,20.4917,1142.269,100.397,130.953,605.486,180.008,107140.0,2021.0
600.942,8245.936,4625.62,612.512,23.1198,1664.207,850.338,1122.626,4417.886,196.087,719955.0,2021.0
269.684,2245.832,4091.004,170.909,35.1045,2214.781,448.462,232.824,1565.25,129.524,108312.0,2021.0
769.0,8958.0,8135.0,596.0,33.3845,3239.0,804.0,880.0,5878.0,197.0,850209.0,2021.0
1802.0,7038.0,13223.0,1069.0,28.0437,4436.0,1840.0,-111.0,4272.0,327.0,1770450.0,2021.0
0.0,55.119,458.853,6.712,11.639,152.622,0.001,16.984,13.11,8.859,108985.0,2021.0
2063.8,2998.1,5340.4,388.6,35.1289,1471.9,187.9,239.4,1837.3,117.0,109177.0,2021.0
0.0,48549.982,28461.458,4465.427,5.0822,6002.992,6226.765,3201.736,33872.81,868.002,109198.0,2021.0
79.197,26.257,26.262,7.175,0.9527,13.006,4.713,-12.793,20.467,0.274,1083743.0,2021.0
804.6,7737.3,6891.6,860.4,47.7533,3247.8,1375.8,540.1,6424.3,93.5,775158.0,2021.0
477.323,411.172,814.559,1.296,11.1657,436.714,137.328,72.451,53.722,35.897,1107843.0,2021.0
518.96,1758.225,2336.156,18.485,17.8278,1319.292,50.992,311.469,887.651,175.748,779152.0,2021.0
14.492,131.87,161.216,4.886,14.1966,50.412,19.171,14.247,112.32,3.63,779544.0,2021.0
54.074,0.0,0.013,1.002,-0.2186,-3.073,0.002,-2.208,0.0,0.002,1517681.0,2021.0
57.289,1055.516,655.079,68.949,6.3099,142.731,23.678,20.581,762.455,29.633,1547459.0,2021.0
1393.255,847.806,2073.442,120.389,24.939,1500.627,194.138,357.707,693.436,161.697,1895262.0,2021.0
8.807,32.342,26.881,1.58,3.1361,19.4,7.587,-0.342,22.459,1.207,1616262.0,2021.0
13.776,0.044,2.199,0.002,0.0848,1.018,2.037,-0.082,0.003,0.007,775057.0,2021.0
40.173,140.966,59.267,2.488,1.0261,27.627,10.138,10.049,109.745,0.926,701719.0,2021.0
10376.2,4629.9,13691.4,1166.1,3.782,2860.7,253.5,-70.9,1519.3,585.3,1024305.0,2021.0
1572.34,670.534,2358.354,36.203,31.6348,1750.067,603.814,109.32,259.141,38.447,730272.0,2021.0
1307.03,38.16,166.562,1.072,12.5344,141.827,93.328,15.798,20.624,0.007,791908.0,2021.0
129.4,1097.2,911.3,83.5,28.739,654.3,134.4,18.9,815.3,30.2,792987.0,2021.0
121.904,2734.372,2603.713,93.987,20.1786,1327.55,54.196,263.707,2212.308,267.7,793074.0,2021.0
87.893,246.094,197.17,16.684,5.1603,65.608,24.051,10.145,194.614,8.115,785557.0,2021.0
0.0,0.0,16.343,0.566,0.122,14.294,12.757,-15.237,0.0,0.049,783324.0,2021.0
123.468,1.263,4.546,0.066,0.1196,3.784,0.27,-1.846,3.092,0.01,793524.0,2021.0
0.0,1857.186,1632.496,111.422,46.6407,772.883,22.325,35.071,1537.075,93.667,794619.0,2021.0
1547.011,5336.308,11051.055,374.978,16.626,2553.244,1874.745,892.522,3078.502,165.185,793952.0,2021.0
0.0,2713.491,7125.947,496.333,45.0082,2267.514,258.421,111.91,2079.571,440.198,793733.0,2021.0
15.677,21.654,62.277,0.102,3.6127,54.324,14.436,38.552,13.293,0.196,754811.0,2021.0
2074.896,4733.962,7416.324,49.277,4.5033,371.058,756.493,811.357,1444.093,212.405,749251.0,2021.0
631.2,1809.2,1855.6,143.4,34.9073,1173.2,242.0,138.4,997.0,45.1,795403.0,2021.0
0.0,38.029,40.32,2.288,5.5085,20.084,3.721,5.821,23.768,0.686,788920.0,2021.0
58.246,140.755,125.911,9.215,7.5607,103.824,13.216,20.327,77.275,2.302,796505.0,2021.0
18.005,10090.849,33215.034,1023.045,-1.8031,-819.788,195.711,1013.783,3382.129,1787.152,1702780.0,2021.0
205.049,117.236,203.843,19.89,3.159,156.066,78.746,25.074,66.031,3.66,761238.0,2021.0
8428.0,15785.0,27241.0,312.0,31.1516,14797.0,3844.0,4843.0,1476.0,561.0,796343.0,2021.0
0.0,266.296,1208.151,48.597,10.3155,607.409,70.162,74.832,154.337,18.202,745308.0,2021.0
1.755,49.389,390.577,4.239,184.3888,254.641,12.596,112.9,36.976,0.48,783412.0,2021.0
33.557,35.968,32.045,2.362,3.1421,19.487,2.589,2.154,20.803,1.599,768408.0,2021.0
669.0,2296.4,3005.2,170.0,29.1053,829.5,698.4,235.9,1656.9,59.3,59255.0,2021.0
2289.6,5121.6,6864.9,137.6,19.2108,1911.3,54.8,517.2,3861.2,256.6,785161.0,2021.0
84.472,707.12,587.381,43.381,19.3404,216.11,18.509,76.516,547.849,55.012,798287.0,2021.0
85.718,973.644,870.69,20.15,7.8483,651.677,56.995,85.428,775.688,102.562,799167.0,2021.0
22983.0,16226.0,76249.0,593.0,47.6185,30952.0,835.0,1006.0,5082.0,3046.0,798354.0,2021.0
0.501,20.954,43.446,11.062,0.1618,11.177,4.553,-6.81,18.393,9.057,1374415.0,2021.0
848.62,5724.93,5835.918,374.309,34.2263,3019.475,292.136,567.903,4440.671,28.64,795266.0,2021.0
66.221,48.517,68.721,2.631,1.5607,53.704,30.87,-15.2,14.013,0.903,719135.0,2021.0
6.42,10.003,10.366,0.421,1.6051,8.321,1.742,-0.131,8.555,0.224,781902.0,2021.0
18.143,0.389,0.251,0.787,-0.1733,-6.931,0.238,-1.091,0.222,0.0,773318.0,2021.0
250.212,15653.014,33084.805,2162.056,17.5322,7998.812,1600.217,1940.278,8895.023,889.389,1650107.0,2021.0
235.151,0.024,5.797,1.381,0.0052,1.251,0.359,-6.063,0.005,0.003,356590.0,2021.0
158.589,10.053,70.416,0.73,0.475,67.406,63.828,-3.387,4.715,0.217,728387.0,2021.0
4.141,607.284,928.542,20.538,9.2128,727.102,157.742,79.277,435.232,104.083,799233.0,2021.0
300.859,33.638,62.191,2.779,1.8503,46.517,34.282,-11.245,9.078,0.557,749660.0,2021.0
0.0,12837.535,48448.866,616.665,1033.9677,14103.157,3978.49,2100.974,9352.605,233.119,1096343.0,2021.0
511.063,233.674,460.99,28.024,5.2801,380.533,116.762,-23.978,107.852,10.758,1116463.0,2021.0
57.617,31.22,678.19,6.137,42.1234,396.423,161.521,39.532,15.387,12.752,844059.0,2021.0
108.116,0.077,1.285,0.064,-0.0155,-2.23,1.232,-1.598,1.405,0.0,707511.0,2021.0
61.955,4.953,108.066,0.012,25.9247,108.054,0.002,3.598,1.108,0.0,949961.0,2021.0
613.572,0.564,112.493,0.286,0.9302,40.608,10.965,-31.249,0.0,0.423,727273.0,2021.0
0.0,4987.92,2018.344,189.433,51.7668,983.259,70.313,256.557,3668.086,117.104,50493.0,2021.0
487.306,73.729,127.266,5.966,0.9157,92.732,105.506,2.801,41.385,3.201,1410428.0,2021.0
0.814,0.0,0.0,0.0,0.0,-0.007,0.0,-1.047,0.0,0.0,1394872.0,2021.0
107.459,334.403,2094.809,16.692,85.2559,1278.327,51.181,70.195,246.267,46.109,806398.0,2021.0
500.441,1143.67,1750.137,29.119,-38.9227,-817.882,55.346,202.106,732.075,46.5,807882.0,2021.0
9.311,17.133,17.626,0.685,0.8737,13.742,4.841,2.543,8.084,0.436,806172.0,2021.0
484.791,0.0,8.727,1.471,0.0194,0.754,6.77,-13.177,0.0,0.014,799698.0,2021.0
484.672,663.761,1294.202,81.534,13.7227,823.692,276.67,87.225,406.321,90.396,810136.0,2021.0
35.692,19.243,44.466,0.745,4.2078,32.577,10.186,-0.078,8.126,2.461,811641.0,2021.0
786.0,61293.0,108927.0,5079.0,20.2743,51264.0,15246.0,13510.0,27609.0,7225.0,811809.0,2021.0
105.517,4799.653,2345.033,152.421,82.8589,1850.239,439.339,455.089,3720.914,168.231,812128.0,2021.0
1772.9,47676.5,71132.3,5828.2,30.3415,17737.7,187.1,2459.9,42910.5,337.4,80661.0,2021.0
15.95,0.673,1.362,0.593,-0.0168,-2.672,0.339,-2.325,2.963,0.0,1539850.0,2021.0
319.511,505.021,279.958,25.165,0.9059,58.219,15.506,57.409,255.597,17.226,813298.0,2021.0
912.471,544.95,1456.479,17.699,8.6573,692.648,15.283,-15.542,344.743,144.495,1705873.0,2021.0
220.984,15.86,98.221,3.564,1.086,91.483,25.93,-1.299,5.943,7.38,1141197.0,2021.0
216.403,0.824,26.87,2.926,0.2501,10.723,26.044,-12.485,0.695,0.034,812796.0,2021.0
147.104,121.329,210.877,2.503,12.6437,161.296,17.152,22.611,62.943,8.046,766011.0,2021.0
357.309,3250.792,6383.598,304.74,44.9451,2494.276,180.362,617.836,1933.246,118.5,769520.0,2021.0
268.515,85.986,598.419,0.0,17.0712,235.327,22.504,114.094,52.725,2.6,798783.0,2021.0
39.281,22.449,18.801,2.101,0.9174,13.166,5.05,3.216,17.19,0.469,814676.0,2021.0
396.771,1010.635,1766.017,58.197,26.74,785.435,20.847,72.02,426.105,43.627,816956.0,2021.0
-3.222,1.943,6.554,0.438,-0.003,-10.718,0.049,-1.634,1.615,0.325,792935.0,2021.0
33.478,24.909,21.552,0.994,2.1906,12.243,1.992,-0.665,11.861,2.784,806517.0,2021.0
31.143,577.127,758.631,21.738,11.8257,105.744,49.951,19.604,484.252,16.293,808219.0,2021.0
268.447,9.294,20.652,1.28,0.3214,3.828,7.28,-11.865,5.168,0.633,811212.0,2021.0
1237.348,1316.536,1567.776,20.749,-4.0243,-110.942,195.354,399.225,312.143,23.574,814547.0,2021.0
126.92,370.7,340.758,30.884,2.3521,122.224,9.358,14.798,90.191,27.379,1552800.0,2021.0
1116.0,3318.0,14204.0,774.0,45.624,3366.0,895.0,1454.0,1605.0,57.0,933136.0,2021.0
82.899,751.651,674.287,56.744,45.271,458.505,240.448,86.05,404.125,13.401,788329.0,2021.0
24.896,158.475,239.095,26.112,2.4538,178.574,37.929,40.276,44.632,25.641,736744.0,2021.0
0.0,92.774,98.022,10.275,10.7016,79.106,13.684,12.343,48.008,1.801,768411.0,2021.0
12.972,184.115,57.789,9.718,3.8556,44.686,45.796,18.574,151.215,0.526,722572.0,2021.0
199.935,119.797,419.693,2.507,4.3665,192.83,30.312,7.358,13.947,8.944,807863.0,2021.0
633.847,158.42,699.394,31.42,20.1348,264.068,73.343,-110.251,150.668,56.242,1465872.0,2021.0
65.871,77.973,110.833,9.093,8.6517,76.784,12.872,-3.657,63.264,4.881,808439.0,2021.0
318.1,5802.8,2819.8,92.0,-13.8046,-1391.5,601.5,417.6,3054.6,107.6,1180262.0,2021.0
2409.0,10876.3,14678.4,1312.0,10.5191,6302.0,1197.1,1594.7,7085.2,389.3,820313.0,2021.0
1143.8,8198.2,5047.8,797.4,20.4553,1224.3,509.2,475.3,6082.8,237.1,931015.0,2021.0
2308.653,363.468,527.023,18.132,-6.2206,-183.962,84.709,-91.822,416.249,2.978,1270073.0,2021.0
0.0,10518.0,10433.0,411.0,72.2748,7656.0,1568.0,3091.0,5582.0,584.0,1402388.0,2021.0
19123.0,17870.0,36811.0,2559.0,94.0654,22837.0,3847.0,2118.0,8517.0,2510.0,1038357.0,2021.0
3444.7,20724.4,9828.9,3039.2,47.0493,2521.7,847.8,389.6,17243.5,73.4,871763.0,2021.0
0.0,329.498,331.488,43.868,120.8902,229.087,37.168,65.92,242.13,2.436,720858.0,2021.0
1750.135,9680.14,40899.116,263.097,13.3772,6070.645,4703.059,1218.522,5030.609,1150.61,789570.0,2021.0
48.876,0.0,0.006,0.01,-0.0343,-2.703,0.006,-0.26,0.0,0.0,820608.0,2021.0
5169.0,17931.0,29097.0,1375.0,17.1199,7124.0,118.0,1795.0,11000.0,2110.0,823768.0,2021.0
64.839,1.927,13.743,0.342,0.6853,12.212,10.817,-18.544,1.65,0.357,1527613.0,2021.0
1428.46,2283.532,6658.314,83.931,18.897,1560.495,66.223,148.922,1106.226,161.922,832428.0,2021.0
0.0,3105.891,6512.65,294.486,28.0687,2960.851,1591.892,399.202,1656.309,270.069,820318.0,2021.0
347.902,1803.255,2351.232,58.451,10.5096,694.024,345.61,107.77,1279.843,132.199,1333274.0,2021.0
25875.0,22845.0,48022.0,2035.0,9.5951,13980.0,8068.0,5561.0,11462.0,2538.0,831259.0,2021.0
778.201,17333.97,37739.85,14349.263,21.3252,4896.967,5257.835,829.386,13748.855,668.79,806968.0,2021.0
784.356,2208.042,2117.16,131.986,44.4271,683.866,325.194,387.432,1579.836,142.075,1037676.0,2021.0
1016.372,9235.452,32086.414,568.616,37.6342,6653.011,1568.843,811.234,7987.585,52.0,11544.0,2021.0
12.125,0.0,0.139,0.986,-0.0083,-6.949,0.078,-6.613,0.0,0.026,1510247.0,2021.0
165540.0,50634.0,171023.0,8139.0,21.4134,60750.0,8327.0,5514.0,18585.0,15380.0,839923.0,2021.0
86.495,567.646,637.185,45.209,31.0272,338.445,127.107,45.211,402.541,14.9,836157.0,2021.0
0.0,16120.9,20385.4,621.3,110.348,10273.4,1472.7,2349.5,10121.0,745.2,920148.0,2021.0
81.064,49.109,35.378,2.868,0.6727,9.096,9.007,0.548,22.005,1.627,771856.0,2021.0
63.917,75.579,52.361,2.797,0.0646,11.31,6.025,6.194,28.606,3.84,839087.0,2021.0
7284.174,5138.798,10498.505,55.487,18.053,4535.082,1534.273,92.052,1087.095,341.0,1327811.0,2021.0
4012.358,2045.03,5547.503,445.979,30.4015,1865.768,9.882,365.151,588.725,356.556,928022.0,2021.0
2.552,119.065,70.874,6.614,3.1831,49.131,9.233,3.311,87.604,2.873,814586.0,2021.0
125.993,442.856,25145.491,79.427,65.4758,719.882,908.785,150.036,71.229,0.0,845877.0,2021.0
468.578,0.0,132.983,3.043,3.577,126.198,115.293,-16.144,0.0,0.02,839470.0,2021.0
6827.0,108332.0,57888.0,12495.0,45.0395,18430.0,4122.0,1535.0,102971.0,1700.0,1035002.0,2021.0
732.49,857.11,1303.64,87.8,14.7268,630.85,140.74,63.16,601.2,53.45,842633.0,2021.0
795.6,2764.8,4917.2,178.8,36.7885,2803.1,855.4,393.2,1425.7,103.0,832101.0,2021.0
22.795,14.801,23.75,0.531,3.1589,15.343,6.74,-2.053,6.538,1.141,846546.0,2021.0
286.208,3769.345,1728.936,180.793,21.3299,1222.118,87.924,474.894,2938.989,45.39,89439.0,2021.0
534.411,931.032,2262.957,29.384,40.1225,1562.971,199.091,179.596,238.835,87.747,842023.0,2021.0
849.424,3051.398,9795.443,1634.979,14.8565,4196.893,887.009,577.695,2159.445,33.309,79282.0,2021.0
447.287,331.856,657.545,31.17,14.6684,547.176,171.043,-27.63,112.221,10.6,1280263.0,2021.0
0.0,30981.0,44670.0,2729.0,26.261,20232.0,5783.0,2537.0,19066.0,1775.0,849395.0,2021.0
231.2,7826.0,6575.1,899.8,31.0822,1564.0,1418.3,709.5,4533.1,163.5,832988.0,2021.0
739.053,130.162,183.869,5.394,-2.4711,-127.787,80.367,-59.097,170.892,0.4,1178711.0,2021.0
110.0,23242.0,837683.0,593296.0,91.6602,41323.0,34573.0,6107.0,2809.0,1017.0,1045520.0,2021.0
222.0,38938.0,1184844.0,804725.0,57.5988,70002.0,9693.0,6615.0,8273.0,1511.0,9631.0,2021.0
47.0,11108.0,355795.0,244142.0,47.9504,16203.0,33879.0,3777.0,1637.0,481.0,926171.0,2021.0
0.0,57706.0,1706323.0,1109159.0,64.5436,91944.0,113846.0,17506.0,7310.0,2563.0,1000275.0,2021.0
2145.008,20754.853,117516.986,21143.662,112.5244,26857.329,7862.867,3247.466,10480.425,2493.779,1070304.0,2021.0
1683.0,6348.0,22149.0,227.0,28.2333,13724.0,778.0,5737.0,4187.0,770.0,1075124.0,2021.0
